

------ ******* ------ New Log ------ ******* ------
/mnt/beegfs/home/qingli/TisODE_test/TisODE_1/mnist/main_ode_gaus.py
isTrain: True
isODE: True
isSS: False
isRandom: False
device_ids: [1]
CNN_steps: 10
rtol: 0.001
atol: 0.001
adjoint: False
step_size: 0.1
TimePeriod: [0.0, 1.0]
exp_name: debug_MNIST_ODE_gaus_2
resume: False
start_epoch: 0
end_epoch: 100
data_aug: True
batch_size: 128
milestones: [30, 60, 90]
lr: 0.001
weight_decay: 0.0005
gamma: 0.2
dir_logging: ../../checkpoints/mnist
---- Model ----
ODENet_MNIST(
  (fconv0): SpectralConv2d_fast()
  (conv0): Conv2d(1, 64, kernel_size=(1, 1), stride=(1, 1))
  (norm0): GroupNorm(32, 64, eps=1e-05, affine=True)
  (relu0): ReLU(inplace=True)
  (fconv1): SpectralConv2d_fast()
  (conv1): Conv2d(64, 64, kernel_size=(1, 1), stride=(1, 1))
  (norm1): GroupNorm(32, 64, eps=1e-05, affine=True)
  (relu1): ReLU(inplace=True)
  (odeblock): ODEBlock(
    (odefunc): ODEfunc(
      (relu): ReLU(inplace=True)
      (conv1): ConcatConv2d(
        (_layer): Conv2d(65, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      )
      (norm1): GroupNorm(32, 64, eps=1e-05, affine=True)
      (conv2): ConcatConv2d(
        (_layer): Conv2d(65, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      )
      (norm2): GroupNorm(32, 64, eps=1e-05, affine=True)
    )
  )
  (pool): AdaptiveAvgPool2d(output_size=(1, 1))
  (flat): Flatten()
  (linear): Linear(in_features=64, out_features=10, bias=True)
)
Number of parameters: 1952458
---- Training ----
Epoch 0085/0100 | Time 35.804s | Train Acc 0.0000 | Test Acc 0.9913 | Best epoch @ 0072 with Acc 0.9931 | lr: 0.000040
Epoch 0086/0100 | Time 35.807s | Train Acc 0.0000 | Test Acc 0.9913 | Best epoch @ 0072 with Acc 0.9931 | lr: 0.000040
Epoch 0087/0100 | Time 35.749s | Train Acc 0.0000 | Test Acc 0.9913 | Best epoch @ 0072 with Acc 0.9931 | lr: 0.000040
Epoch 0088/0100 | Time 35.768s | Train Acc 0.0000 | Test Acc 0.9918 | Best epoch @ 0072 with Acc 0.9931 | lr: 0.000040
Epoch 0089/0100 | Time 52.842s | Train Acc 0.9974 | Test Acc 0.9926 | Best epoch @ 0072 with Acc 0.9931 | lr: 0.000040
Epoch 0090/0100 | Time 35.765s | Train Acc 0.0000 | Test Acc 0.9917 | Best epoch @ 0072 with Acc 0.9931 | lr: 0.000008
Epoch 0091/0100 | Time 35.730s | Train Acc 0.0000 | Test Acc 0.9926 | Best epoch @ 0072 with Acc 0.9931 | lr: 0.000008
Epoch 0092/0100 | Time 35.741s | Train Acc 0.0000 | Test Acc 0.9928 | Best epoch @ 0072 with Acc 0.9931 | lr: 0.000008
Epoch 0093/0100 | Time 35.747s | Train Acc 0.0000 | Test Acc 0.9930 | Best epoch @ 0072 with Acc 0.9931 | lr: 0.000008
Epoch 0094/0100 | Time 35.768s | Train Acc 0.0000 | Test Acc 0.9923 | Best epoch @ 0072 with Acc 0.9931 | lr: 0.000008
Epoch 0095/0100 | Time 35.753s | Train Acc 0.0000 | Test Acc 0.9916 | Best epoch @ 0072 with Acc 0.9931 | lr: 0.000008
Epoch 0096/0100 | Time 35.822s | Train Acc 0.0000 | Test Acc 0.9931 | Best epoch @ 0096 with Acc 0.9931 | lr: 0.000008
Epoch 0097/0100 | Time 35.795s | Train Acc 0.0000 | Test Acc 0.9919 | Best epoch @ 0096 with Acc 0.9931 | lr: 0.000008
Epoch 0098/0100 | Time 35.790s | Train Acc 0.0000 | Test Acc 0.9925 | Best epoch @ 0096 with Acc 0.9931 | lr: 0.000008
Epoch 0099/0100 | Time 52.456s | Train Acc 0.9976 | Test Acc 0.9935 | Best epoch @ 0099 with Acc 0.9935 | lr: 0.000008
